geocodigoFundar,geonombreFundar,anio,share_expo
NOR,Noruega,2005,9.9999997e-05
NOR,Noruega,1972,0.00019999999
NOR,Noruega,1985,0.00039999999
NOR,Noruega,2021,0.0
NOR,Noruega,1990,0.00050000002
NOR,Noruega,1999,0.00039999999
NOR,Noruega,1965,0.00039999999
NOR,Noruega,1976,0.0
NOR,Noruega,2018,0.0
NOR,Noruega,1997,9.9999997e-05
NOR,Noruega,2003,9.9999997e-05
NOR,Noruega,1967,0.00069999998
NOR,Noruega,2019,0.0
NOR,Noruega,2011,0.0
NPL,Nepal,2018,9.9999997e-05
NPL,Nepal,2017,0.0
NPL,Nepal,2019,0.0
NPL,Nepal,2009,0.0
NPL,Nepal,2011,9.9999997e-05
NPL,Nepal,2016,0.0
NPL,Nepal,1994,0.0
NPL,Nepal,2003,0.0
NPL,Nepal,2010,0.0
NPL,Nepal,2012,9.9999997e-05
NPL,Nepal,2021,0.0
NPL,Nepal,2020,0.0
NPL,Nepal,2008,0.0
NPL,Nepal,2014,0.0
NPL,Nepal,2013,9.9999997e-05
NPL,Nepal,2015,0.0
NRU,Nauru,1995,0.0
NRU,Nauru,2010,0.0
NRU,Nauru,1981,0.0
NRU,Nauru,1986,0.0
NRU,Nauru,1990,0.0
NRU,Nauru,2001,0.0
NZL,Nueva Zelanda,2017,0.042599998
NZL,Nueva Zelanda,1965,0.073399998
NZL,Nueva Zelanda,1999,0.039999999
NZL,Nueva Zelanda,2019,0.0471
NZL,Nueva Zelanda,2020,0.047899999
NZL,Nueva Zelanda,2007,0.041299999
NZL,Nueva Zelanda,2003,0.0515
NZL,Nueva Zelanda,2006,0.0469
NZL,Nueva Zelanda,1971,0.1059
NZL,Nueva Zelanda,1984,0.064599998
NZL,Nueva Zelanda,2016,0.046100002
NZL,Nueva Zelanda,1967,0.074199997
NZL,Nueva Zelanda,2012,0.0405
NZL,Nueva Zelanda,1981,0.067000002
NZL,Nueva Zelanda,1972,0.080700003
NZL,Nueva Zelanda,1980,0.065300003
NZL,Nueva Zelanda,2002,0.050299998
NZL,Nueva Zelanda,2010,0.039999999
NZL,Nueva Zelanda,1993,0.0513
NZL,Nueva Zelanda,1994,0.0495
NZL,Nueva Zelanda,2008,0.0394
NZL,Nueva Zelanda,1970,0.1034
NZL,Nueva Zelanda,2015,0.050500002
NZL,Nueva Zelanda,2004,0.061999999
NZL,Nueva Zelanda,1969,0.1013
NZL,Nueva Zelanda,1996,0.050099999
NZL,Nueva Zelanda,1987,0.057799999
NZL,Nueva Zelanda,2000,0.0451
NZL,Nueva Zelanda,1976,0.050999999
NZL,Nueva Zelanda,1963,0.091700003
NZL,Nueva Zelanda,1968,0.081699997
NZL,Nueva Zelanda,2013,0.038800001
NZL,Nueva Zelanda,1991,0.051199999
NZL,Nueva Zelanda,1998,0.0438
NZL,Nueva Zelanda,1978,0.065399997
NZL,Nueva Zelanda,1974,0.082699999
NZL,Nueva Zelanda,2014,0.039099999
NZL,Nueva Zelanda,1988,0.056600001
NZL,Nueva Zelanda,1983,0.068300001
NZL,Nueva Zelanda,2005,0.055500001
NZL,Nueva Zelanda,1962,0.103
NZL,Nueva Zelanda,2018,0.042599998
NZL,Nueva Zelanda,2011,0.047699999
NZL,Nueva Zelanda,1995,0.047400001
NZL,Nueva Zelanda,1975,0.059799999
NZL,Nueva Zelanda,1990,0.0482
NZL,Nueva Zelanda,1979,0.072099999
NZL,Nueva Zelanda,1986,0.049400002
NZL,Nueva Zelanda,1973,0.082999997
NZL,Nueva Zelanda,1989,0.056499999
NZL,Nueva Zelanda,1982,0.061799999
NZL,Nueva Zelanda,1964,0.089699998
NZL,Nueva Zelanda,2021,0.047699999
NZL,Nueva Zelanda,1977,0.052099999
NZL,Nueva Zelanda,1966,0.072700001
NZL,Nueva Zelanda,2001,0.056200001
NZL,Nueva Zelanda,1997,0.048999999
NZL,Nueva Zelanda,2009,0.0372
NZL,Nueva Zelanda,1985,0.070100002
NZL,Nueva Zelanda,1992,0.046999998
OMN,Omán,2021,0.0
OMN,Omán,1990,0.0
OMN,Omán,1998,9.9999997e-05
OMN,Omán,2010,0.0
OMN,Omán,1977,0.0
OMN,Omán,2008,0.0
OMN,Omán,2002,0.0
OMN,Omán,1978,0.0
OMN,Omán,1985,9.9999997e-05
OMN,Omán,1994,9.9999997e-05
OMN,Omán,2003,0.0
OMN,Omán,2005,0.0
OMN,Omán,2011,9.9999997e-05
OMN,Omán,2015,9.9999997e-05
OMN,Omán,2012,0.0
OMN,Omán,1983,0.0
OMN,Omán,1993,0.0
OMN,Omán,1996,9.9999997e-05
OMN,Omán,1997,0.00019999999
OMN,Omán,2007,0.0
OMN,Omán,2000,0.00019999999
OMN,Omán,2016,0.0
OMN,Omán,1988,0.0
OMN,Omán,2009,0.0
OMN,Omán,2020,0.0
OMN,Omán,1991,0.0
OMN,Omán,2014,9.9999997e-05
OMN,Omán,2013,9.9999997e-05
OMN,Omán,1987,0.0
OMN,Omán,2006,0.0
OMN,Omán,2019,9.9999997e-05
OMN,Omán,1986,0.0
OMN,Omán,1995,0.00019999999
OMN,Omán,1989,0.0
OMN,Omán,1992,0.0
OMN,Omán,1982,0.0
OMN,Omán,1999,9.9999997e-05
OMN,Omán,2017,0.0
OMN,Omán,2001,9.9999997e-05
OMN,Omán,2004,0.0
OMN,Omán,1984,0.0
OMN,Omán,2018,9.9999997e-05
PAK,Pakistán,1969,0.0
PAK,Pakistán,2005,0.00019999999
PAK,Pakistán,1987,0.0
PAK,Pakistán,2000,9.9999997e-05
PAK,Pakistán,2004,0.00019999999
PAK,Pakistán,2017,0.0041999999
PAK,Pakistán,1986,0.0
PAK,Pakistán,2019,0.0041
PAK,Pakistán,2018,0.0035000001
PAK,Pakistán,1971,9.9999997e-05
PAK,Pakistán,1989,0.0
PAK,Pakistán,2003,9.9999997e-05
PAK,Pakistán,1988,0.0
PAK,Pakistán,1983,0.0
PAK,Pakistán,1976,0.0
PAK,Pakistán,1996,0.0
PAK,Pakistán,2013,0.0027999999
PAK,Pakistán,2007,0.001
PAK,Pakistán,2009,0.0017
PAK,Pakistán,2020,0.0049000001
PAK,Pakistán,1994,0.0
PAK,Pakistán,2001,9.9999997e-05
PAK,Pakistán,2014,0.0029
PAK,Pakistán,1965,0.0
PAK,Pakistán,2011,0.0020000001
PAK,Pakistán,1981,0.0
PAK,Pakistán,1972,9.9999997e-05
PAK,Pakistán,2002,0.00019999999
PAK,Pakistán,1963,0.0
PAK,Pakistán,2010,0.0020000001
PAK,Pakistán,1970,0.0
PAK,Pakistán,1968,0.0
PAK,Pakistán,1964,0.0
PAK,Pakistán,1992,0.0
PAK,Pakistán,1982,0.0
PAK,Pakistán,1967,0.0
PAK,Pakistán,1997,0.0
PAK,Pakistán,1979,0.0
PAK,Pakistán,1998,0.0
PAK,Pakistán,1990,9.9999997e-05
PAK,Pakistán,2012,0.0024000001
PAK,Pakistán,1999,9.9999997e-05
PAK,Pakistán,1973,0.0
PAK,Pakistán,2021,0.0046000001
PAK,Pakistán,1985,0.0
PAK,Pakistán,2008,0.001
PAK,Pakistán,1993,0.0
PAK,Pakistán,2015,0.0041
PAK,Pakistán,1991,0.0
PAK,Pakistán,2016,0.0038000001
PAK,Pakistán,1978,0.0
PAK,Pakistán,2006,0.00039999999
PAK,Pakistán,1995,0.0
PAN,Panamá,1993,0.00079999998
PAN,Panamá,2007,0.00050000002
PAN,Panamá,1983,0.00039999999
PAN,Panamá,1996,0.00050000002
PAN,Panamá,2001,0.0011
PAN,Panamá,2021,0.00039999999
PAN,Panamá,1987,0.0
PAN,Panamá,1988,9.9999997e-05
PAN,Panamá,1978,9.9999997e-05
PAN,Panamá,1964,0.0
PAN,Panamá,1975,0.00050000002
PAN,Panamá,1966,0.00079999998
PAN,Panamá,2004,0.00079999998
PAN,Panamá,2014,0.00060000003
PAN,Panamá,2016,0.00079999998
PAN,Panamá,2019,0.00039999999
PAN,Panamá,2015,0.00069999998
PAN,Panamá,2013,0.00079999998
PAN,Panamá,2018,0.00019999999
PAN,Panamá,1972,0.00089999998
PAN,Panamá,1969,0.00089999998
PAN,Panamá,1977,0.00039999999
PAN,Panamá,1974,0.00060000003
PAN,Panamá,1976,0.001
PAN,Panamá,1999,0.00089999998
PAN,Panamá,2003,0.00089999998
PAN,Panamá,2010,0.00050000002
PAN,Panamá,1980,0.00030000001
PAN,Panamá,1981,0.00069999998
PAN,Panamá,1982,0.001
PAN,Panamá,1962,9.9999997e-05
PAN,Panamá,1973,0.00030000001
PAN,Panamá,1997,0.00089999998
PAN,Panamá,1991,0.00079999998
PAN,Panamá,1963,9.9999997e-05
PAN,Panamá,2008,0.00060000003
PAN,Panamá,1968,0.0014
PAN,Panamá,2000,0.00069999998
PAN,Panamá,1965,0.0
PAN,Panamá,1989,0.00019999999
PAN,Panamá,2012,0.001
PAN,Panamá,1985,0.0
PAN,Panamá,1984,0.00019999999
PAN,Panamá,1992,0.001
PAN,Panamá,1970,0.0013
PAN,Panamá,2005,0.00089999998
PAN,Panamá,2006,0.00079999998
PAN,Panamá,2009,0.00039999999
PAN,Panamá,1967,0.001
PAN,Panamá,1986,0.0
PAN,Panamá,2011,0.00060000003
PAN,Panamá,2020,0.00050000002
PAN,Panamá,1979,9.9999997e-05
PAN,Panamá,2002,0.0011
PAN,Panamá,1995,9.9999997e-05
PAN,Panamá,1990,0.00030000001
PAN,Panamá,1971,0.00060000003
PAN,Panamá,1994,0.00019999999
PAN,Panamá,2017,0.00030000001
PAN,Panamá,1998,0.0012000001
PER,Perú,1987,0.0
PER,Perú,2010,0.0
PER,Perú,1984,0.0
PER,Perú,2003,0.0
PER,Perú,1964,9.9999997e-05
PER,Perú,1985,0.0
PER,Perú,1986,0.0
PER,Perú,1983,0.0
PER,Perú,2017,0.0
PER,Perú,2021,0.0
PER,Perú,2011,0.0
PER,Perú,2008,0.0
PER,Perú,2005,0.0
PER,Perú,2013,0.0
PER,Perú,1963,0.0
PER,Perú,1973,0.0
PER,Perú,2002,0.0
PER,Perú,1992,0.0
PER,Perú,2000,0.0
PER,Perú,1982,0.0
PER,Perú,2018,0.0
PER,Perú,2012,0.0
PER,Perú,2014,0.0
PER,Perú,2006,0.0
PER,Perú,2020,0.0
PER,Perú,2016,0.0
PER,Perú,1971,0.0
PER,Perú,1993,0.0
PER,Perú,1994,0.0
PER,Perú,2015,0.0
PER,Perú,2001,0.0
PER,Perú,2009,0.0
PER,Perú,1962,0.0
PER,Perú,2004,0.0
PER,Perú,2007,0.0
PHL,Filipinas,2008,0.0
PHL,Filipinas,2010,0.0
PHL,Filipinas,2000,0.0
PHL,Filipinas,1991,0.0
PHL,Filipinas,2018,0.0
PHL,Filipinas,1997,0.0
PHL,Filipinas,2009,0.0
PHL,Filipinas,2016,0.0
PHL,Filipinas,1986,0.0
PHL,Filipinas,2019,0.0
PHL,Filipinas,2014,0.0
PHL,Filipinas,1973,0.0
PHL,Filipinas,1994,0.0
PHL,Filipinas,1998,0.0
PHL,Filipinas,2011,0.0
PHL,Filipinas,1992,0.0
PHL,Filipinas,2007,0.0
PHL,Filipinas,1980,0.0
PHL,Filipinas,2013,0.0
PHL,Filipinas,2002,0.0
PHL,Filipinas,2001,0.0
PHL,Filipinas,2017,0.0
PHL,Filipinas,1985,0.0
PHL,Filipinas,2015,0.0
PHL,Filipinas,2004,0.0
PHL,Filipinas,1990,0.0
PHL,Filipinas,2021,0.0
PHL,Filipinas,2006,0.0
PHL,Filipinas,2003,0.0
PHL,Filipinas,1988,0.0
PHL,Filipinas,2020,0.0
PHL,Filipinas,1993,0.0
PHL,Filipinas,2012,0.0
PHL,Filipinas,2005,0.0
PHL,Filipinas,1989,0.0
PLW,Palau,1999,0.0
PLW,Palau,1996,0.0
PNG,Papúa Nueva Guinea,1974,0.0
PNG,Papúa Nueva Guinea,1994,0.0
PNG,Papúa Nueva Guinea,2001,0.0
PNG,Papúa Nueva Guinea,1998,9.9999997e-05
PNG,Papúa Nueva Guinea,1988,0.0
PNG,Papúa Nueva Guinea,2012,0.0
PNG,Papúa Nueva Guinea,1997,0.0
PNG,Papúa Nueva Guinea,2011,0.0
PNG,Papúa Nueva Guinea,1979,0.0
PNG,Papúa Nueva Guinea,2002,0.0
PNG,Papúa Nueva Guinea,2019,0.0
PNG,Papúa Nueva Guinea,2003,0.0
PNG,Papúa Nueva Guinea,1991,0.0
PNG,Papúa Nueva Guinea,1987,0.0
PNG,Papúa Nueva Guinea,1986,0.0
PNG,Papúa Nueva Guinea,2000,9.9999997e-05
PNG,Papúa Nueva Guinea,1993,0.0
PNG,Papúa Nueva Guinea,1978,0.0
POL,Polonia,2012,0.0297
POL,Polonia,1965,0.0164
POL,Polonia,2000,0.0019
POL,Polonia,1983,0.0016
POL,Polonia,2001,0.0031999999
POL,Polonia,2003,0.0046999999
POL,Polonia,1970,0.0094999997
POL,Polonia,1980,0.0071
POL,Polonia,2021,0.0298
POL,Polonia,2020,0.029999999
POL,Polonia,1966,0.0114
POL,Polonia,1981,0.0020999999
POL,Polonia,2008,0.025599999
POL,Polonia,1979,0.0055999998
POL,Polonia,1968,0.0156
POL,Polonia,2005,0.016100001
POL,Polonia,1974,0.0063999998
POL,Polonia,1964,0.0103
POL,Polonia,2017,0.035300002
POL,Polonia,1984,0.0013
POL,Polonia,2013,0.030099999
POL,Polonia,1992,0.0016
POL,Polonia,2014,0.027000001
POL,Polonia,2016,0.031199999
POL,Polonia,2015,0.0309
POL,Polonia,1976,0.0043000001
POL,Polonia,1989,0.0035000001
POL,Polonia,1971,0.0099999998
POL,Polonia,2010,0.0297
POL,Polonia,1963,0.0097000003
POL,Polonia,1993,0.00089999998
POL,Polonia,2007,0.0219
POL,Polonia,2004,0.0085000005
POL,Polonia,1967,0.0131
POL,Polonia,1977,0.0059000002
POL,Polonia,1990,0.0055
POL,Polonia,1995,0.00079999998
POL,Polonia,1999,0.0020999999
POL,Polonia,1986,0.0057999999
POL,Polonia,2011,0.028999999
POL,Polonia,1994,0.0012000001
POL,Polonia,1973,0.0145
POL,Polonia,1997,0.0022
POL,Polonia,1987,0.0055999998
POL,Polonia,1988,0.0051000002
POL,Polonia,1962,0.0054000001
POL,Polonia,1996,0.0011
POL,Polonia,2019,0.029899999
POL,Polonia,1991,0.0035999999
POL,Polonia,1998,0.0071999999
POL,Polonia,1982,0.0012000001
POL,Polonia,1978,0.0044999998
POL,Polonia,1975,0.0026
POL,Polonia,1969,0.017200001
POL,Polonia,1972,0.0089999996
POL,Polonia,2002,0.0059000002
POL,Polonia,1985,0.0022
POL,Polonia,2018,0.037
POL,Polonia,2009,0.028899999
POL,Polonia,2006,0.0206
PRK,Corea del Norte,1983,0.0
PRK,Corea del Norte,1981,0.0
PRK,Corea del Norte,2008,0.0
PRK,Corea del Norte,1988,0.0
PRK,Corea del Norte,1982,0.0
PRK,Corea del Norte,1991,0.0
PRT,Portugal,1990,9.9999997e-05
PRT,Portugal,2017,0.001
PRT,Portugal,1991,9.9999997e-05
PRT,Portugal,2009,0.00089999998
PRT,Portugal,1989,0.0
PRT,Portugal,1969,0.0
PRT,Portugal,2019,0.001
PRT,Portugal,1988,9.9999997e-05
PRT,Portugal,2021,0.0012000001
PRT,Portugal,2001,0.0
PRT,Portugal,2010,0.0012000001
PRT,Portugal,1962,0.0
PRT,Portugal,2018,0.0013
PRT,Portugal,1974,0.0
PRT,Portugal,1983,9.9999997e-05
PRT,Portugal,1981,0.0
PRT,Portugal,1997,0.00030000001
PRT,Portugal,1992,9.9999997e-05
PRT,Portugal,2003,9.9999997e-05
PRT,Portugal,2004,9.9999997e-05
PRT,Portugal,1970,0.0
PRT,Portugal,1994,9.9999997e-05
PRT,Portugal,1995,9.9999997e-05
PRT,Portugal,1984,9.9999997e-05
PRT,Portugal,1963,0.0
PRT,Portugal,1968,0.0
PRT,Portugal,1967,0.0
PRT,Portugal,1973,9.9999997e-05
PRT,Portugal,1980,0.0
PRT,Portugal,1964,0.0
PRT,Portugal,2002,9.9999997e-05
PRT,Portugal,1996,0.00019999999
PRT,Portugal,1982,0.0
PRT,Portugal,2000,9.9999997e-05
PRT,Portugal,2015,0.00079999998
PRT,Portugal,1966,0.0
PRT,Portugal,1986,0.0
PRT,Portugal,1971,0.0
PRT,Portugal,2012,0.0011
PRT,Portugal,2016,0.00079999998
PRT,Portugal,1987,0.0
PRT,Portugal,2005,0.00039999999
PRT,Portugal,2011,0.0013
PRT,Portugal,1993,0.00019999999
PRT,Portugal,1985,0.0
PRT,Portugal,2013,0.00089999998
PRT,Portugal,1965,0.0
PRT,Portugal,2008,0.00060000003
PRT,Portugal,1998,0.00019999999
PRT,Portugal,1979,0.0
PRT,Portugal,1999,0.00019999999
PRT,Portugal,2014,0.00060000003
PRT,Portugal,2020,0.0011
PRT,Portugal,2006,0.00050000002
PRT,Portugal,1972,0.0
PRT,Portugal,1975,0.0
PRT,Portugal,1977,0.0
PRT,Portugal,2007,0.00039999999
PRY,Paraguay,1977,0.00039999999
PRY,Paraguay,1972,0.0055999998
PRY,Paraguay,2008,0.0175
PRY,Paraguay,1970,0.0022
PRY,Paraguay,2015,0.024499999
PRY,Paraguay,2012,0.0162
PRY,Paraguay,1980,0.00019999999
PRY,Paraguay,2016,0.024900001
PRY,Paraguay,2009,0.017899999
PRY,Paraguay,2002,0.0037
PRY,Paraguay,2017,0.0262
PRY,Paraguay,1964,0.00079999998
PRY,Paraguay,1995,0.0031999999
PRY,Paraguay,1992,0.0024999999
PRY,Paraguay,1967,9.9999997e-05
PRY,Paraguay,1989,0.0080000004
PRY,Paraguay,1963,0.0
PRY,Paraguay,2006,0.017200001
PRY,Paraguay,1979,0.00019999999
PRY,Paraguay,2007,0.0131
PRY,Paraguay,1999,0.0035000001
PRY,Paraguay,1965,0.0027000001
PRY,Paraguay,2001,0.0052999998
PRY,Paraguay,1991,0.0041
PRY,Paraguay,1987,0.0018
PRY,Paraguay,2004,0.0052999998
PRY,Paraguay,2019,0.0207
PRY,Paraguay,1985,0.00050000002
PRY,Paraguay,1966,0.00079999998
PRY,Paraguay,2021,0.026900001
PRY,Paraguay,1981,9.9999997e-05
PRY,Paraguay,2020,0.0231
PRY,Paraguay,2013,0.021
PRY,Paraguay,1997,0.0034
PRY,Paraguay,1982,0.00030000001
PRY,Paraguay,1996,0.0035000001
PRY,Paraguay,1976,0.00019999999
PRY,Paraguay,1990,0.0101
PRY,Paraguay,1978,0.00050000002
PRY,Paraguay,1984,0.0014
PRY,Paraguay,1973,0.0060000001
PRY,Paraguay,1988,0.0017
PRY,Paraguay,2003,0.0033
PRY,Paraguay,2018,0.022399999
PRY,Paraguay,1974,0.0029
PRY,Paraguay,2011,0.0167
PRY,Paraguay,1969,0.00050000002
PRY,Paraguay,1983,0.001
PRY,Paraguay,1975,0.00069999998
PRY,Paraguay,1994,0.0031000001
PRY,Paraguay,1993,0.0027999999
PRY,Paraguay,2010,0.0275
PRY,Paraguay,1998,0.0055999998
PRY,Paraguay,2014,0.0228
PRY,Paraguay,2005,0.0098999999
PRY,Paraguay,2000,0.0041
PRY,Paraguay,1971,0.0033
PRY,Paraguay,1968,0.0
PRY,Paraguay,1986,0.0060000001
PSE,Palestina,2008,0.0
PSE,Palestina,2015,0.0
PSE,Palestina,2016,0.0
PSE,Palestina,2010,0.0
PSE,Palestina,2014,0.0
PSE,Palestina,2018,0.0
PSE,Palestina,2011,0.0
PSE,Palestina,2020,0.0
PSE,Palestina,2007,0.0
PSE,Palestina,2009,0.0
PSE,Palestina,2019,0.0
PSE,Palestina,2012,0.0
PSE,Palestina,2013,0.0
PSE,Palestina,2017,0.0
PYF,Polinesia Francesa,2017,0.0
PYF,Polinesia Francesa,2005,0.0
PYF,Polinesia Francesa,1996,0.0
PYF,Polinesia Francesa,2008,0.0
PYF,Polinesia Francesa,2001,0.0
PYF,Polinesia Francesa,1981,0.0
PYF,Polinesia Francesa,2006,0.0
PYF,Polinesia Francesa,2018,0.0
PYF,Polinesia Francesa,2011,0.0
PYF,Polinesia Francesa,1980,0.0
PYF,Polinesia Francesa,1998,0.0
QAT,Qatar,2013,0.0
QAT,Qatar,2009,0.0
QAT,Qatar,2018,0.0
QAT,Qatar,1979,0.0
QAT,Qatar,2005,9.9999997e-05
QAT,Qatar,2019,0.0
QAT,Qatar,2020,0.0
QAT,Qatar,2002,0.0
QAT,Qatar,1996,0.0
QAT,Qatar,2004,0.0
QAT,Qatar,2015,0.0
QAT,Qatar,2008,0.0
QAT,Qatar,2007,0.0
QAT,Qatar,2006,0.0
QAT,Qatar,2016,0.0
QAT,Qatar,1992,0.0
QAT,Qatar,1994,0.0
QAT,Qatar,2003,9.9999997e-05
QAT,Qatar,1987,0.0
QAT,Qatar,2011,0.0
QAT,Qatar,2021,0.0
QAT,Qatar,2014,0.0
QAT,Qatar,1963,0.0
QAT,Qatar,1993,0.0
QAT,Qatar,2000,0.0
QAT,Qatar,1990,0.0
QAT,Qatar,1989,0.0
QAT,Qatar,1991,0.0
QAT,Qatar,2012,0.0
REU,Reunión,1991,0.0
REU,Reunión,1992,0.0
REU,Reunión,1982,0.0
REU,Reunión,1989,0.0
REU,Reunión,1974,0.0
REU,Reunión,1978,0.0
REU,Reunión,1979,0.0
REU,Reunión,1970,0.0
REU,Reunión,1983,0.0
REU,Reunión,1971,0.0
REU,Reunión,1980,0.0
ROU,Rumania,1968,0.018300001
ROU,Rumania,2000,0.0
ROU,Rumania,1963,0.0035000001
ROU,Rumania,2004,9.9999997e-05
ROU,Rumania,1966,0.0094999997
ROU,Rumania,1995,0.00030000001
ROU,Rumania,1997,9.9999997e-05
ROU,Rumania,1986,0.0020999999
ROU,Rumania,2010,0.00019999999
ROU,Rumania,1984,0.00039999999
ROU,Rumania,1978,0.0038999999
ROU,Rumania,2007,0.00050000002
ROU,Rumania,1964,0.0062000002
ROU,Rumania,2005,9.9999997e-05
ROU,Rumania,1972,0.0091000004
ROU,Rumania,1970,0.0081000002
ROU,Rumania,1989,0.003
ROU,Rumania,1973,0.0131
ROU,Rumania,2016,0.001
ROU,Rumania,1983,0.00060000003
ROU,Rumania,1998,0.0
ROU,Rumania,1979,0.0043000001
ROU,Rumania,2017,0.0012000001
ROU,Rumania,2011,0.00060000003
ROU,Rumania,1981,0.0027999999
ROU,Rumania,1993,0.0012000001
ROU,Rumania,1996,0.00019999999
ROU,Rumania,2018,0.00079999998
ROU,Rumania,1976,0.0065000001
ROU,Rumania,1994,0.00050000002
ROU,Rumania,1969,0.0141
ROU,Rumania,2015,0.00060000003
ROU,Rumania,1977,0.0074
ROU,Rumania,1965,0.0121
ROU,Rumania,1985,0.00039999999
ROU,Rumania,1974,0.0149
ROU,Rumania,1991,0.00060000003
ROU,Rumania,2003,9.9999997e-05
ROU,Rumania,2006,9.9999997e-05
ROU,Rumania,2014,0.00039999999
ROU,Rumania,1967,0.0217
ROU,Rumania,2001,9.9999997e-05
ROU,Rumania,1987,0.0026
ROU,Rumania,2002,9.9999997e-05
ROU,Rumania,2013,0.00060000003
ROU,Rumania,2009,9.9999997e-05
ROU,Rumania,1971,0.0088999998
ROU,Rumania,2012,0.0011
ROU,Rumania,1999,0.0
ROU,Rumania,1988,0.0031000001
ROU,Rumania,1975,0.0088
ROU,Rumania,1962,0.0013
ROU,Rumania,2019,0.00069999998
ROU,Rumania,1990,0.00019999999
ROU,Rumania,1992,0.00060000003
ROU,Rumania,2020,0.00060000003
ROU,Rumania,1982,0.00030000001
ROU,Rumania,2008,0.00039999999
ROU,Rumania,2021,0.00060000003
ROU,Rumania,1980,0.0013
RUS,Rusia,1996,9.9999997e-05
RUS,Rusia,2000,9.9999997e-05
RUS,Rusia,2015,0.00019999999
RUS,Rusia,1970,9.9999997e-05
RUS,Rusia,2014,0.00019999999
RUS,Rusia,2019,0.00050000002
RUS,Rusia,1978,0.0
RUS,Rusia,2004,0.0
RUS,Rusia,1972,0.001
RUS,Rusia,1969,0.0041999999
RUS,Rusia,2007,0.0
RUS,Rusia,2008,0.0
RUS,Rusia,1975,0.0
RUS,Rusia,1985,0.0
RUS,Rusia,1997,0.00079999998
RUS,Rusia,2011,0.0
RUS,Rusia,2006,0.0
RUS,Rusia,2001,9.9999997e-05
RUS,Rusia,2009,0.0
RUS,Rusia,1999,0.0
RUS,Rusia,1990,0.0
RUS,Rusia,2010,0.0
RUS,Rusia,1986,0.0
RUS,Rusia,2018,0.00039999999
RUS,Rusia,1974,9.9999997e-05
RUS,Rusia,2020,0.0016
RUS,Rusia,2005,0.0
RUS,Rusia,1992,0.0
RUS,Rusia,1998,0.00039999999
RUS,Rusia,1976,0.0
RUS,Rusia,1989,0.0
RUS,Rusia,1987,0.0
RUS,Rusia,2017,0.00030000001
RUS,Rusia,2012,9.9999997e-05
RUS,Rusia,1981,0.0044999998
RUS,Rusia,1994,0.0
RUS,Rusia,2021,0.0035999999
RUS,Rusia,1973,0.00069999998
RUS,Rusia,1964,0.0
RUS,Rusia,1982,0.00039999999
RUS,Rusia,2013,0.00030000001
RUS,Rusia,1993,9.9999997e-05
RUS,Rusia,1988,0.0
RUS,Rusia,1980,0.0
RUS,Rusia,2003,0.0
RUS,Rusia,1995,0.0
RUS,Rusia,2002,0.0
RUS,Rusia,1967,0.0040000002
RUS,Rusia,2016,0.00019999999
RUS,Rusia,1968,0.0077
RUS,Rusia,1991,0.0
RWA,Ruanda,2008,0.0
RWA,Ruanda,1989,0.0
RWA,Ruanda,2010,0.0
RWA,Ruanda,2020,0.0
RWA,Ruanda,2018,0.0
RWA,Ruanda,2014,0.0
RWA,Ruanda,2015,0.0
RWA,Ruanda,2012,0.0
RWA,Ruanda,1973,0.0
RWA,Ruanda,1994,0.0
RWA,Ruanda,2021,0.0
RWA,Ruanda,1998,0.0
RWA,Ruanda,2009,0.0
RWA,Ruanda,1988,0.0
RWA,Ruanda,2019,0.0
RWA,Ruanda,2011,0.0
RWA,Ruanda,2013,0.0
SAU,Arabia Saudita,2018,0.00039999999
SAU,Arabia Saudita,1987,0.0
SAU,Arabia Saudita,1979,0.0
SAU,Arabia Saudita,1999,9.9999997e-05
SAU,Arabia Saudita,1985,9.9999997e-05
SAU,Arabia Saudita,2016,0.00019999999
SAU,Arabia Saudita,2017,0.00030000001
SAU,Arabia Saudita,2007,0.00030000001
SAU,Arabia Saudita,2008,0.00050000002
SAU,Arabia Saudita,1976,0.0
SAU,Arabia Saudita,1988,0.0012000001
SAU,Arabia Saudita,2005,0.00019999999
SAU,Arabia Saudita,2012,0.00079999998
SAU,Arabia Saudita,1992,9.9999997e-05
SAU,Arabia Saudita,1981,9.9999997e-05
SAU,Arabia Saudita,2015,0.00019999999
SAU,Arabia Saudita,2009,0.0011
SAU,Arabia Saudita,1982,0.00019999999
SAU,Arabia Saudita,1991,0.0
SAU,Arabia Saudita,1995,9.9999997e-05
SAU,Arabia Saudita,2010,0.00069999998
SAU,Arabia Saudita,2013,0.00030000001
SAU,Arabia Saudita,1977,0.0
SAU,Arabia Saudita,2019,0.00050000002
SAU,Arabia Saudita,1993,9.9999997e-05
SAU,Arabia Saudita,2003,0.0
SAU,Arabia Saudita,1975,0.0
SAU,Arabia Saudita,2021,0.00019999999
SAU,Arabia Saudita,1986,9.9999997e-05
SAU,Arabia Saudita,1980,9.9999997e-05
SAU,Arabia Saudita,1994,0.00019999999
SAU,Arabia Saudita,1978,0.0
SAU,Arabia Saudita,2014,0.00030000001
SAU,Arabia Saudita,1972,0.0
SAU,Arabia Saudita,2001,0.00030000001
SAU,Arabia Saudita,2011,0.00069999998
SAU,Arabia Saudita,2000,0.0
SAU,Arabia Saudita,2006,0.00030000001
SAU,Arabia Saudita,2020,0.00039999999
SAU,Arabia Saudita,1989,0.00030000001
SAU,Arabia Saudita,1984,0.0
